x,y
-1571.3659227826865,105885.57230378082
-1571.3948428480653,105885.55059804814
-1571.4237629135605,105885.52889231779
-1571.462383212638,105885.49625616008
-1571.4913032784825,105885.47455042973
-1571.5202233468299,105885.45284469845
-1571.5493240476353,105885.42005342385
-1571.5877637151862,105885.39850281086
-1571.6168644163408,105885.36571153719
-1571.6457844827673,105885.34400580684
-1571.6842241483973,105885.32245519431
-1571.7133248524042,105885.28966392018
-1571.7422449193546,105885.26795818936
-1571.7808652204694,105885.23532203445
-1571.8097852875944,105885.2136163041
-1571.848405591445,105885.18098014966
-1571.8773256589193,105885.15927441837
-1571.9157653257134,105885.13772380678
-1571.944866031059,105885.10493253358
-1571.9737860989408,105885.08322680322
-1572.0124064013944,105885.05059064971
-1572.0413264695671,105885.02888491936
-1572.0702465379145,105885.00717918947
-1572.108866843395,105884.97454303503
-1572.137786911917,105884.95283730514
-1572.166887618485,105884.92004603334
-1572.2053272867342,105884.89849542221
-1572.234247355722,105884.87678969232
-1572.2633480603108,105884.84399842005
-1572.3017877290258,105884.82244781032
-1572.3308884364087,105884.78965653805
-1572.3598085060366,105884.7679508091
-1572.3984288133215,105884.73531465512
-1572.427348883124,105884.71360892663
-1572.4562689531595,105884.6919031986
-1572.4948892585235,105884.65926704556
-1572.5333289284608,105884.63771643536
-1572.562429637066,105884.60492516402
-1572.6008693072945,105884.58337455522
-1572.6299700163072,105884.55058328388
-1572.6588900871575,105884.52887755586
-1572.6973297578515,105884.50732694613
-1572.72643046733,105884.47453567525
-1572.7553505386459,105884.45282994723
-1572.7939708458725,105884.42019379605
-1572.8228909174213,105884.39848806802
-1572.8519916251535,105884.36569679622
-1572.89043129934,105884.34414618928
-1572.9193513712962,105884.32244046126
-1572.9579716819571,105884.28980431007
-1572.9868917542044,105884.26809858298
-1573.0159924628679,105884.23530731071
-1573.0544321354246,105884.21375670377
-1573.0835328444373,105884.18096543383
-1573.1124529196532,105884.15925970674
-1573.1510732290335,105884.12662355648
-1573.1895129047916,105884.10507294908
-1573.2186136144446,105884.07228167914
-1573.247533687856,105884.05057595251
-1573.2861539981095,105884.01793980226
-1573.3150740718702,105883.99623407517
-1573.3441747846082,105883.96344280615
-1573.3826144589111,105883.94189219968
-1573.411534533021,105883.92018647306
-1573.4501548466505,105883.8875503242
-1573.4790749211097,105883.86584459757
-1573.5081756323343,105883.83305332903
-1573.5466153074522,105883.81150272209
-1573.5757160214707,105883.77871145448
-1573.6141556969378,105883.75716084754
-1573.6432564113056,105883.72436957806
-1573.6721764865797,105883.70266385423
-1573.7107967994525,105883.67002770538
-1573.7397168750176,105883.64832198014
-1573.7783371882979,105883.6156858299
-1573.8167768671992,105883.59413522575
-1573.8458775802283,105883.5613439572
-1573.8747976588202,105883.53963823244
-1573.9134179729153,105883.50700208545
-1573.9423380493536,105883.48529635882
-1573.9809583638562,105883.45266021136
-1574.0098784405272,105883.43095448706
-1574.0387985198759,105883.40924876137
-1574.0774188349023,105883.3766126153
-1574.1063389144838,105883.35490688961
-1574.144959229976,105883.32227074448
-1574.1738793073455,105883.30056501878
-1574.2124996233033,105883.26792887226
-1574.241419701022,105883.24622314796
-1574.270520418766,105883.21343187988
-1574.3089600977837,105883.19188127806
-1574.3380608158768,105883.15909001138
-1574.3765004952438,105883.1375394077
-1574.4056012112414,105883.10474814055
-1574.4345212898916,105883.08304241626
-1574.4731416073628,105883.05040627159
-1574.511761927628,105883.01777012506
-1574.5406820066273,105882.99606440263
-1574.5793023271253,105882.9634282561
-1574.6082224065321,105882.94172253273
-1574.6468427251093,105882.9090863876
-1574.6757628046907,105882.8873806647
-1574.7046828844468,105882.86567494087
-1574.7433032060508,105882.8330387962
-1574.7722232860979,105882.81133307423
-1574.8108436081093,105882.77869692957
-1574.8399443264934,105882.74590566475
-1574.8783840084216,105882.72435506154
-1574.907484727155,105882.69156379625
-1574.9364048079588,105882.66985807428
-1574.975025131018,105882.63722193008
-1575.0039452120545,105882.61551620858
-1575.0425655355211,105882.58288006252
-1575.0714856168488,105882.56117434194
-1575.1101059382781,105882.52853819728
-1575.1485456239898,105882.50698759826
-1575.1776463441784,105882.4741963325
-1575.2160860277945,105882.45264573209
-1575.245186750777,105882.4198544668
-1575.2838070732541,105882.387218324
-1575.3127271556878,105882.36551260343
-1575.3513474785723,105882.3328764597
-1575.3802675636834,105882.31117073912
-1575.4188878870336,105882.27853459632
-1575.4478079701075,105882.25682887528
-1575.4769086942542,105882.22403761
-1575.515348379442,105882.20248701237
-1575.5444491016096,105882.16969574755
-1575.5828887871467,105882.14814514946
-1575.6119895121083,105882.1153538851
-1575.6504291979363,105882.09380328609
-1575.6795299208607,105882.06101202173
-1575.7179696070962,105882.03946142457
-1575.7470703327563,105882.00667016115
-1575.785510019341,105881.98511956213
-1575.8146107454086,105881.95232829917
-1575.853231071378,105881.9196921587
-1575.8821511561982,105881.89798643813
-1575.9207714826334,105881.86535029812
-1575.9496915678028,105881.84364457754
-1575.9883118970902,105881.811008438
-1576.0174126217607,105881.77821717411
-1576.0558523122454,105881.75666657789
-1576.0849530372652,105881.72387531446
-1576.1233927255962,105881.7023247173
-1576.1524934510235,105881.66953345481
-1576.1909331420902,105881.64798285859
-1576.2200338678667,105881.6151915961
-1576.2584735569544,105881.5936409994
-1576.287574285525,105881.56084973738
-1576.3261946144048,105881.52821359783
-1576.3551147013786,105881.50650787912
-1576.3937350331107,105881.47387173912
-1576.4226551203756,105881.4521660218
-1576.4612754501286,105881.41952988319
-1576.4998957801145,105881.38689374411
-1576.528815867845,105881.36518802587
-1576.5674362006248,105881.33255188633
-1576.5963562886463,105881.31084616808
-1576.6349766218918,105881.278210029
-1576.6640773500549,105881.24541876977
-1576.7025170413544,105881.22386817401
-1576.731617769925,105881.19107691385
-1576.7700574640185,105881.16952631762
-1576.7991581929382,105881.13673505699
-1576.8375978873228,105881.1151844631
-1576.8666986165335,105881.082393202
-1576.9053189490805,105881.04975706432
-1576.9342390385573,105881.02805134794
-1576.9728593738982,105880.99541521026
-1577.001779463666,105880.97370949294
-1577.040399797028,105880.94107335573
-1577.0695005297894,105880.90828209696
-1577.1079402207397,105880.8867315026
-1577.1370409539668,105880.85394024244
-1577.1756612880854,105880.82130410476
-1577.2141009845072,105880.79975351179
-1577.2432017158135,105880.76696225256
-1577.281641410198,105880.74541166052
-1577.3107421417371,105880.71262040036
-1577.3493624794064,105880.67998426454
-1577.3782825709204,105880.65827854816
-1577.416902908939,105880.62564241281
-1577.4458230006858,105880.60393669689
-1577.4844433367252,105880.57130056154
-1577.5135440694867,105880.53850930184
-1577.5519837676547,105880.51695871074
-1577.5810845007654,105880.48416745197
-1577.619524196838,105880.46261685947
-1577.6486249327427,105880.4298256007
-1577.687245270121,105880.39718946721
-1577.716165363032,105880.37548375083
-1577.7547857007594,105880.34284761641
-1577.7932254001498,105880.32129702531
-1577.822326134541,105880.28850576747
-1577.860946472967,105880.25586963305
-1577.8993861728813,105880.23431904148
-1577.9284869078547,105880.20152778365
-1577.9671072469791,105880.16889165016
-1577.996027343499,105880.14718593564
-1578.034647683031,105880.11454980215
-1578.0637484187027,105880.08175854431
-1578.1021881196648,105880.06020795461
-1578.1312888558023,105880.0274166963
-1578.1697285546688,105880.00586610753
-1578.1988292911556,105879.97307484923
-1578.2374496319098,105879.9404387162
-1578.266369729652,105879.91873300355
-1578.3049900707556,105879.88609687099
-1578.3434297729982,105879.86454628129
-1578.3725305104163,105879.83175502438
-1578.4111508522183,105879.79911889229
-1578.4400709482143,105879.7774131787
-1578.4786912929267,105879.74477704661
-1578.5077920310432,105879.7119857897
-1578.5462317318888,105879.69043520093
-1578.5848520747968,105879.65779907024
-1578.613952815882,105879.62500781473
-1578.6523925173678,105879.60345722502
-1578.6910128633026,105879.57082109386
-1578.7201136025833,105879.53802983835
-1578.7585533044767,105879.51647925051
-1578.7876540441066,105879.483687995
-1578.8260937489104,105879.46213740716
-1578.8551944888895,105879.42934615165
-1578.8938148360467,105879.39671002096
-1578.9227349342545,105879.3750043097
-1578.9613552794326,105879.34236817947
-1578.99997562496,105879.3097320483
-1579.02889572602,105879.28802633611
-1579.0675160718965,105879.25539020682
-1579.0966168132145,105879.22259895131
-1579.135056517087,105879.2010483644
-1579.1641572588123,105879.16825710982
-1579.2025969654787,105879.14670652337
-1579.2412173148477,105879.11407039501
-1579.2798376595601,105879.08143426478
-1579.3089384044288,105879.04864301113
-1579.3473781094654,105879.02709242469
-1579.3764788546832,105878.99430117011
-1579.4150992027135,105878.96166504081
-1579.4440193031915,105878.93995933142
-1579.4826396516291,105878.90732320258
-1579.5210793599254,105878.88577261707
-1579.550180103688,105878.85298136389
-1579.5888004552107,105878.82034523506
-1579.6177205564454,105878.79863952473
-1579.6563409059308,105878.7660033973
-1579.6949612557073,105878.73336726893
-1579.7238813597942,105878.71166155953
-1579.762501709978,105878.67902543116
-1579.7916024550213,105878.64623417845
-1579.8300421625609,105878.6246835948
-1579.8686625158298,105878.5920474669
-1579.897763261397,105878.55925621418
-1579.9363836150733,105878.52662008768
-1579.9748233233113,105878.50506950356
-1580.0134436750086,105878.47243337659
-1580.0425444213906,105878.43964212434
-1580.0809841327136,105878.41809153976
-1580.110084879445,105878.38530028798
-1580.1487052319571,105878.35266416287
-1580.1871449437458,105878.33111357875
-1580.2162456910592,105878.2983223265
-1580.2548660442699,105878.26568620186
-1580.2837861509179,105878.243980492
-1580.322406504536,105878.2113443669
-1580.361026858387,105878.17870824086
-1580.3899469655007,105878.15700253332
-1580.4285673197592,105878.12436640775
-1580.4671876742505,105878.09173028264
-1580.4962884230772,105878.05893903086
-1580.5347281367285,105878.03738844907
-1580.5638288859045,105878.00459719822
-1580.602449241269,105877.97196107451
-1580.6410695968661,105877.93932494894
-1580.679509311216,105877.91777436761
-1580.7086100612069,105877.88498311723
-1580.747230419889,105877.85234699305
-1580.7856701323763,105877.83079641173
-1580.8147708829492,105877.79800516134
-1580.8533912422718,105877.76536903763
-1580.891830955341,105877.74381845677
-1580.9209317064378,105877.71102720732
-1580.9595520640141,105877.67839108221
-1580.9884721712442,105877.65668537561
-1581.0270925316727,105877.6240492519
-1581.065712892334,105877.59141312959
-1581.094633000088,105877.56970742345
-1581.1332533587702,105877.53707130067
-1581.171873717627,105877.50443517836
-1581.2007938282331,105877.48272947222
-1581.2394141875557,105877.45009334804
-1581.2685149405152,105877.41730209906
-1581.3069546556799,105877.39575152006
-1581.3457556626527,105877.35202985583
-1581.384195378283,105877.3304792759
-1581.413296134444,105877.29768802738
-1581.4519164926605,105877.26505190507
-1581.4903562112013,105877.24350132747
-1581.519456965616,105877.21071007801
-1581.558077329304,105877.1780739571
-1581.5965170459822,105877.15652337857
-1581.6256178009207,105877.12373213004
-1581.6642381652491,105877.09109600913
-1581.702858527482,105877.05845988775
-1581.7317786379717,105877.03675418347
-1581.770399000612,105877.00411806256
-1581.8090193658136,105876.9714819421
-1581.8379394768272,105876.94977623736
-1581.8765598424943,105876.91714011738
-1581.9151802059496,105876.8845039974
-1581.9441003174288,105876.86279829266
-1581.9827206813497,105876.8301621736
-1582.0213410478318,105876.79752605222
-1582.0599614122766,105876.76488993363
-1582.0890621697763,105876.73209868604
-1582.1275018915767,105876.71054810937
-1582.1661222566618,105876.67791198986
-1582.1952230146271,105876.64512074273
-1582.233662734623,105876.62357016839
-1582.272283102735,105876.59093404934
-1582.3013838612824,105876.55814280175
-1582.3398235843051,105876.53659222601
-1582.3784439506126,105876.50395610789
-1582.407544709742,105876.47116486123
-1582.4459844332887,105876.44961428689
-1582.4846048002364,105876.4169781683
-1582.513705559948,105876.38418692164
-1582.5523259274196,105876.35155080445
-1582.5907656516647,105876.33000022965
-1582.6198664119001,105876.29720898345
-1582.658486780012,105876.26457286626
-1582.6969265023945,105876.24302229192
-1582.7260272656567,105876.21023104759
-1582.764647634467,105876.17759492807
-1582.8032680058386,105876.14495881181
-1582.8321881211596,105876.12325310893
-1582.870808490552,105876.09061699267
-1582.909428862622,105876.05798087595
-1582.9385296246037,105876.02518962976
-1582.9769693484996,105876.00363905728
-1583.0155897188233,105875.97100294102
-1583.044690481387,105875.93821169576
-1583.0831302081933,105875.91666112328
-1583.121750581544,105875.88402500749
-1583.1508513446897,105875.85123376315
-1583.1892910696915,105875.82968319021
-1583.2279114412377,105875.79704707395
-1583.2570122074103,105875.76425583055
-1583.2956325794803,105875.73161971522
-1583.3340723051806,105875.71006914275
-1583.3631730694324,105875.67727789795
-1583.4017934445292,105875.64464178355
-1583.4402331708698,105875.62309121201
-1583.4788535439293,105875.59045509761
-1583.507954308996,105875.55766385328
-1583.546574685024,105875.52502773888
-1583.5754948036047,105875.50332203833
-1583.6141151800402,105875.47068592487
-1583.652735554264,105875.43804981094
-1583.6816556734266,105875.41634410946
-1583.7202760505024,105875.38370799646
-1583.7588964253664,105875.35107188253
-1583.7878165449365,105875.32936618337
-1583.8264369202661,105875.29673006805
-1583.8555376896402,105875.26393882651
-1583.8939774181927,105875.24238825636
-1583.9325977966073,105875.20975214383
-1583.961698564177,105875.17696090043
-1584.0001382933115,105875.15541033167
-1584.0387586698635,105875.12277421821
-1584.0678594404599,105875.0899829762
-1584.1062991701183,105875.06843240606
-1584.135399938561,105875.03564116452
-1584.1740203160443,105875.00300505199
-1584.212640696147,105874.97036894038
-1584.2510804266203,105874.94881837163
-1584.2801811982645,105874.9160271287
