packet,src_ip,src_port,dst_ip,dst_port,udp_payload_len,latitude_deg,longitude_deg,ads_id,gps_time_raw_ms,gps_time_s,gps_week,fs_message1,fs_message2,bat_state1,bat_state2,bat_state3,bat_state4,mpc_flags,posi_rms_m,lat_dev_m,dist_x_m,dist_y_m,x_rel_m,y_rel_m,x_rel_vut_m,y_rel_vut_m,ttc_s,heading_deg,speed_kmh,speed_e_kmh,speed_n_kmh,ax_mps2,ay_mps2,dyaw_dps,bvolt1_v,bvolt2_v,bvolt3_v,bvolt4_v,btemp1_c,btemp2_c,btemp3_c,btemp4_c,bcurr1_a,bcurr2_a,bcurr3_a,bcurr4_a,mtemp1_c,mtemp2_c,mtemp3_c,mtemp4_c,cpu_temp_c,steering_angle_deg,steering_pwm,mov_pwm1,mov_pwm2,mov_pwm3,mov_pwm4,brake_pwm,sr_sw1,sr_sw2,sr_sw3,sr_sw4,reserved,sender,version,message_id,counter,gnss_status,ins_status,soc1,soc2,soc3,soc4,operation_mode,test_state
897,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051660,274051.66,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,215,6,0,92,0,0,0,11,0
898,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051670,274051.67,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,216,6,0,92,0,0,0,11,0
899,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051670,274051.67,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,216,6,0,92,0,0,0,11,0
900,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051680,274051.68,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,217,6,0,92,0,0,0,11,0
901,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051690,274051.69,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,218,6,0,92,0,0,0,11,0
902,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051690,274051.69,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,218,6,0,92,0,0,0,11,0
903,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051700,274051.7,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,219,6,0,92,0,0,0,11,0
904,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051710,274051.71,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,220,6,0,92,0,0,0,11,0
905,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051720,274051.72,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,221,6,0,92,0,0,0,11,0
906,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051720,274051.72,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,221,6,0,92,0,0,0,11,0
907,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051730,274051.73,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,222,6,0,92,0,0,0,11,0
908,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051740,274051.74,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,223,6,0,92,0,0,0,11,0
909,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051740,274051.74,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,223,6,0,92,0,0,0,11,0
910,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051750,274051.75,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,224,6,0,92,0,0,0,11,0
911,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051760,274051.76,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,225,6,0,92,0,0,0,11,0
912,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051760,274051.76,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,225,6,0,92,0,0,0,11,0
913,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051770,274051.77,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,226,6,0,92,0,0,0,11,0
914,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051780,274051.78,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,227,6,0,92,0,0,0,11,0
915,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051790,274051.79,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,228,6,0,92,0,0,0,11,0
916,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051790,274051.79,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,228,6,0,92,0,0,0,11,0
917,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051800,274051.8,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,229,6,0,92,0,0,0,11,0
918,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051810,274051.81,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,230,6,0,92,0,0,0,11,0
919,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051810,274051.81,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,230,6,0,92,0,0,0,11,0
920,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051820,274051.82,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,231,6,0,92,0,0,0,11,0
921,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051830,274051.83,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,232,6,0,92,0,0,0,11,0
922,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051830,274051.83,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,232,6,0,92,0,0,0,11,0
923,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051840,274051.84,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,233,6,0,92,0,0,0,11,0
924,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941458389,121.20870056414,1290924,274051850,274051.85,2421,83886080,65536,0,0,0,0,0,5.11825466156006,0,0,0,0,0,500000,0,0,0,0,0,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,234,6,0,92,0,0,0,11,0
926,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051860,274051.86,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,235,6,0,92,0,0,0,11,0
927,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051860,274051.86,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,235,6,0,92,0,0,0,11,0
928,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051870,274051.87,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,236,6,0,92,0,0,0,11,0
929,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051880,274051.88,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,237,6,0,92,0,0,0,11,0
930,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051880,274051.88,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,237,6,0,92,0,0,0,11,0
931,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051890,274051.89,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,238,6,0,92,0,0,0,11,0
932,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051900,274051.9,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,239,6,0,92,0,0,0,11,0
933,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051900,274051.9,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,239,6,0,92,0,0,0,11,0
934,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051910,274051.91,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,240,6,0,92,0,0,0,11,0
935,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051920,274051.92,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,241,6,0,92,0,0,0,11,0
936,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051930,274051.93,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,242,6,0,92,0,0,0,11,0
937,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051930,274051.93,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,242,6,0,92,0,0,0,11,0
938,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051940,274051.94,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,243,6,0,92,0,0,0,11,0
939,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051950,274051.95,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,244,6,0,92,0,0,0,11,0
940,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051950,274051.95,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,244,6,0,92,0,0,0,11,0
941,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051960,274051.96,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,245,6,0,92,0,0,0,11,0
942,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051970,274051.97,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,246,6,0,92,0,0,0,11,0
943,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051970,274051.97,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,246,6,0,92,0,0,0,11,0
944,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051980,274051.98,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,247,6,0,92,0,0,0,11,0
945,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274051990,274051.99,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,248,6,0,92,0,0,0,11,0
946,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052000,274052,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,249,6,0,92,0,0,0,11,0
947,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052000,274052,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,249,6,0,92,0,0,0,11,0
948,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052010,274052.01,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,250,6,0,92,0,0,0,11,0
949,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052020,274052.02,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,251,6,0,92,0,0,0,11,0
950,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052020,274052.02,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,251,6,0,92,0,0,0,11,0
951,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052030,274052.03,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,252,6,0,92,0,0,0,11,0
952,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052040,274052.04,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,253,6,0,92,0,0,0,11,0
953,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052040,274052.04,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,253,6,0,92,0,0,0,11,0
954,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052050,274052.05,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,254,6,0,92,0,0,0,11,0
955,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052060,274052.06,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,255,6,0,92,0,0,0,11,0
956,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052070,274052.07,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,0,6,0,92,0,0,0,11,0
957,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941381933,121.208700579751,1290924,274052070,274052.07,2421,83886080,65536,0,0,0,0,0,5.11834812164307,0,0,0,0,0,500000,0,0,0,0,0,-0.02,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,0,6,0,92,0,0,0,11,0
958,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052080,274052.08,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,1,6,0,92,0,0,0,11,0
959,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052090,274052.09,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,2,6,0,92,0,0,0,11,0
960,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052090,274052.09,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,2,6,0,92,0,0,0,11,0
961,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052100,274052.1,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,3,6,0,92,0,0,0,11,0
962,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052110,274052.11,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,4,6,0,92,0,0,0,11,0
963,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052110,274052.11,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,4,6,0,92,0,0,0,11,0
964,192.168.88.100,31000,192.168.88.3,31100,176,31.2916941434339,121.208700622467,1290924,274052120,274052.12,2421,83886080,65536,0,0,0,0,0,5.11844253540039,0,0,0,0,0,500000,0,0,0,0,0.02,-0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,5,6,0,92,0,0,0,11,0
